original_path,source_index,original_label,status,unified_path,old_split
data/raw/glass/glass107.jpg,412,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006082__e0f9353e476c.jpg,trainval
data/raw/glass/glass108.jpg,413,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004779__0c35f6233b7f.jpg,trainval
data/raw/glass/glass109.jpg,414,glass,stored,data/unified_waste/included/glass/trashnet__000414__bcc1af391163.jpg,trainval
data/raw/glass/glass11.jpg,415,glass,stored,data/unified_waste/included/glass/trashnet__000415__02c8d955eacc.jpg,trainval
data/raw/glass/glass110.jpg,416,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006114__beb2b902f461.jpg,trainval
data/raw/glass/glass111.jpg,417,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005973__409409c6a607.jpg,trainval
data/raw/glass/glass112.jpg,418,glass,stored,data/unified_waste/included/glass/trashnet__000418__1c7e2fdd146f.jpg,trainval
data/raw/glass/glass113.jpg,419,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006489__44ca1bc789c9.jpg,trainval
data/raw/glass/glass114.jpg,420,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004807__e8055055c5fc.jpg,trainval
data/raw/glass/glass115.jpg,421,glass,stored,data/unified_waste/included/glass/trashnet__000421__63090163abcf.jpg,trainval
data/raw/glass/glass116.jpg,422,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006172__0e2c83f2392a.jpg,trainval
data/raw/glass/glass117.jpg,423,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005735__c1c5a39d373e.jpg,trainval
data/raw/glass/glass118.jpg,424,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006122__f6613aac9713.jpg,trainval
data/raw/glass/glass119.jpg,425,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005897__00f1ec5492a8.jpg,trainval
data/raw/glass/glass12.jpg,426,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006466__01e1b71902f5.jpg,trainval
data/raw/glass/glass120.jpg,427,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004821__83f214fbc5e5.jpg,trainval
data/raw/glass/glass121.jpg,428,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005152__7179a96c4492.jpg,test
data/raw/glass/glass122.jpg,429,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006312__51c295a22cab.jpg,trainval
data/raw/glass/glass123.jpg,430,glass,stored,data/unified_waste/included/glass/trashnet__000430__802b735e7303.jpg,trainval
data/raw/glass/glass124.jpg,431,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005497__db4c033c42b1.jpg,trainval
data/raw/glass/glass125.jpg,432,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004892__b7c11467c5b7.jpg,trainval
data/raw/glass/glass126.jpg,433,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006061__2de50147eeef.jpg,test
data/raw/glass/glass127.jpg,434,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005778__5779f7b67e77.jpg,trainval
data/raw/glass/glass128.jpg,435,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005908__89351a310c25.jpg,trainval
data/raw/glass/glass129.jpg,436,glass,stored,data/unified_waste/included/glass/trashnet__000436__20dcc6349ec9.jpg,trainval
data/raw/glass/glass13.jpg,437,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004775__83c5c9c76fad.jpg,test
data/raw/glass/glass130.jpg,438,glass,stored,data/unified_waste/included/glass/trashnet__000438__b358b08fa6d0.jpg,trainval
data/raw/glass/glass131.jpg,439,glass,stored,data/unified_waste/included/glass/trashnet__000439__8c3c3ec76125.jpg,trainval
data/raw/glass/glass132.jpg,440,glass,stored,data/unified_waste/included/glass/trashnet__000440__78f11f5844b3.jpg,trainval
data/raw/glass/glass133.jpg,441,glass,stored,data/unified_waste/included/glass/trashnet__000441__22a03c31c608.jpg,trainval
data/raw/glass/glass134.jpg,442,glass,stored,data/unified_waste/included/glass/trashnet__000442__4549959a1534.jpg,trainval
data/raw/glass/glass135.jpg,443,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005035__eaf89130aea9.jpg,test
data/raw/glass/glass136.jpg,444,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006108__2e25224e6d0f.jpg,trainval
data/raw/glass/glass137.jpg,445,glass,stored,data/unified_waste/included/glass/trashnet__000445__8afaeb0c1ed5.jpg,trainval
data/raw/glass/glass138.jpg,446,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005020__1f3d2ebbbd13.jpg,trainval
data/raw/glass/glass139.jpg,447,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005415__5e7f7779b5e9.jpg,trainval
data/raw/glass/glass14.jpg,448,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005998__4434a023362f.jpg,trainval
data/raw/glass/glass140.jpg,449,glass,stored,data/unified_waste/included/glass/trashnet__000449__a184e70276ac.jpg,trainval
data/raw/glass/glass141.jpg,450,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005309__e6f81fb9110e.jpg,trainval
data/raw/glass/glass142.jpg,451,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004804__0ff5a5a05742.jpg,trainval
data/raw/glass/glass143.jpg,452,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005974__c9e4eebe38d4.jpg,trainval
data/raw/glass/glass144.jpg,453,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005230__8e01d6ed3ab0.jpg,trainval
data/raw/glass/glass145.jpg,454,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006381__13768c8692e7.jpg,trainval
data/raw/glass/glass146.jpg,455,glass,stored,data/unified_waste/included/glass/trashnet__000455__9cf89dbe13bb.jpg,trainval
data/raw/glass/glass147.jpg,456,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005821__7afcc34122fb.jpg,trainval
data/raw/glass/glass148.jpg,457,glass,stored,data/unified_waste/included/glass/trashnet__000457__d78e490ce0d0.jpg,trainval
data/raw/glass/glass149.jpg,458,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006104__e7bc62eecbab.jpg,trainval
data/raw/glass/glass15.jpg,459,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005378__178e9be047fd.jpg,trainval
data/raw/glass/glass150.jpg,460,glass,stored,data/unified_waste/included/glass/trashnet__000460__e3ea72912977.jpg,test
data/raw/glass/glass151.jpg,461,glass,stored,data/unified_waste/included/glass/trashnet__000461__6295f2f22bff.jpg,trainval
data/raw/glass/glass152.jpg,462,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006370__d9c7a206beaf.jpg,trainval
data/raw/glass/glass153.jpg,463,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005458__758ff0d316bc.jpg,trainval
data/raw/glass/glass154.jpg,464,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005324__5ed385f0c99d.jpg,trainval
data/raw/glass/glass155.jpg,465,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005825__835845bcb68a.jpg,test
data/raw/glass/glass156.jpg,466,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004863__490d9e182c16.jpg,trainval
data/raw/glass/glass157.jpg,467,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005297__755a4af453f4.jpg,trainval
data/raw/glass/glass158.jpg,468,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005082__9ef57c735ee9.jpg,trainval
data/raw/glass/glass159.jpg,469,glass,stored,data/unified_waste/included/glass/trashnet__000469__a40b8f5e470a.jpg,test
data/raw/glass/glass16.jpg,470,glass,stored,data/unified_waste/included/glass/trashnet__000470__acf45a685ce2.jpg,test
data/raw/glass/glass160.jpg,471,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006352__912d87e88bb0.jpg,trainval
data/raw/glass/glass161.jpg,472,glass,stored,data/unified_waste/included/glass/trashnet__000472__dcf4383349df.jpg,trainval
data/raw/glass/glass162.jpg,473,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005910__10a648e05ab8.jpg,trainval
data/raw/glass/glass163.jpg,474,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004930__98495c8bc023.jpg,trainval
data/raw/glass/glass164.jpg,475,glass,stored,data/unified_waste/included/glass/trashnet__000475__7d052804cfca.jpg,test
data/raw/glass/glass165.jpg,476,glass,stored,data/unified_waste/included/glass/trashnet__000476__ad47a008b2d9.jpg,trainval
data/raw/glass/glass166.jpg,477,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005110__30cf46c070d6.jpg,trainval
data/raw/glass/glass167.jpg,478,glass,stored,data/unified_waste/included/glass/trashnet__000478__73d57670bfe3.jpg,trainval
data/raw/glass/glass168.jpg,479,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006208__a290ac188b4d.jpg,trainval
data/raw/glass/glass169.jpg,480,glass,stored,data/unified_waste/included/glass/trashnet__000480__ac23d8624ccb.jpg,trainval
data/raw/glass/glass17.jpg,481,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006454__2e5a03297f80.jpg,trainval
data/raw/glass/glass170.jpg,482,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006276__1d2a92a888cb.jpg,trainval
data/raw/glass/glass171.jpg,483,glass,stored,data/unified_waste/included/glass/trashnet__000483__e2f764e5bac8.jpg,trainval
data/raw/glass/glass172.jpg,484,glass,stored,data/unified_waste/included/glass/trashnet__000484__145395705145.jpg,trainval
data/raw/glass/glass173.jpg,485,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006327__c68d85bcd07e.jpg,trainval
data/raw/glass/glass174.jpg,486,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005207__48568dc252f2.jpg,trainval
data/raw/glass/glass175.jpg,487,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005052__5dc4e91256e8.jpg,trainval
data/raw/glass/glass176.jpg,488,glass,stored,data/unified_waste/included/glass/trashnet__000488__5dfd2afd4cec.jpg,trainval
data/raw/glass/glass177.jpg,489,glass,stored,data/unified_waste/included/glass/trashnet__000489__d12d0f8ba050.jpg,trainval
data/raw/glass/glass178.jpg,490,glass,stored,data/unified_waste/included/glass/trashnet__000490__0d4d64aaedb4.jpg,trainval
data/raw/glass/glass179.jpg,491,glass,stored,data/unified_waste/included/glass/trashnet__000491__1e1099bb2c9b.jpg,trainval
data/raw/glass/glass18.jpg,492,glass,stored,data/unified_waste/included/glass/trashnet__000492__49f80b3ee32b.jpg,trainval
data/raw/glass/glass180.jpg,493,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004959__29bba7d6543a.jpg,trainval
data/raw/glass/glass181.jpg,494,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005535__6c25f676c03f.jpg,trainval
data/raw/glass/glass182.jpg,495,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005167__35d352f4f5db.jpg,trainval
data/raw/glass/glass183.jpg,496,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005141__ae7225ea7026.jpg,trainval
data/raw/glass/glass184.jpg,497,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005029__4cfe82046e2b.jpg,trainval
data/raw/glass/glass185.jpg,498,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005418__5ac1cd6dafc7.jpg,trainval
data/raw/glass/glass186.jpg,499,glass,stored,data/unified_waste/included/glass/trashnet__000499__a24e0d56b8e9.jpg,trainval
data/raw/glass/glass187.jpg,500,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006399__55c850e5e1ac.jpg,trainval
data/raw/glass/glass188.jpg,501,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006463__2a67b8c4c15b.jpg,trainval
data/raw/glass/glass189.jpg,502,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005824__b15b4d4ddf40.jpg,trainval
data/raw/glass/glass19.jpg,503,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005260__e8253807be5e.jpg,trainval
data/raw/glass/glass190.jpg,504,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005806__f1fb249b8af9.jpg,trainval
data/raw/glass/glass191.jpg,505,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006482__e8b44b685985.jpg,trainval
data/raw/glass/glass192.jpg,506,glass,stored,data/unified_waste/included/glass/trashnet__000506__21446b46837b.jpg,trainval
data/raw/glass/glass193.jpg,507,glass,stored,data/unified_waste/included/glass/trashnet__000507__1f248d4f54c1.jpg,trainval
data/raw/glass/glass194.jpg,508,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006338__d6425fc51cdb.jpg,trainval
data/raw/glass/glass195.jpg,509,glass,stored,data/unified_waste/included/glass/trashnet__000509__6b65a0df5d5b.jpg,trainval
data/raw/glass/glass196.jpg,510,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005243__8ce9ea435e42.jpg,trainval
data/raw/glass/glass197.jpg,511,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004910__29e8bf069f36.jpg,trainval
data/raw/glass/glass198.jpg,512,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005159__7ed74ce821f1.jpg,trainval
data/raw/glass/glass199.jpg,513,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006288__aa880bb665a5.jpg,trainval
data/raw/glass/glass2.jpg,514,glass,stored,data/unified_waste/included/glass/trashnet__000514__b290ab419017.jpg,trainval
data/raw/glass/glass20.jpg,515,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005164__615fe74b4dc3.jpg,trainval
data/raw/glass/glass200.jpg,516,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005989__ab706b964b1d.jpg,trainval
data/raw/glass/glass201.jpg,517,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004866__d2e4c284e0ed.jpg,trainval
data/raw/glass/glass202.jpg,518,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006460__af58bb7a32bb.jpg,test
data/raw/glass/glass203.jpg,519,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005893__c506dccec5a1.jpg,trainval
data/raw/glass/glass204.jpg,520,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005184__a284931219e5.jpg,trainval
data/raw/glass/glass205.jpg,521,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004996__351a2b133a5e.jpg,trainval
data/raw/glass/glass206.jpg,522,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005799__7c340f490e71.jpg,trainval
data/raw/glass/glass207.jpg,523,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006383__099ea639a606.jpg,trainval
data/raw/glass/glass208.jpg,524,glass,stored,data/unified_waste/included/glass/trashnet__000524__f48b57291f7d.jpg,trainval
data/raw/glass/glass209.jpg,525,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005576__374ef9724232.jpg,test
data/raw/glass/glass21.jpg,526,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005474__53c7bafe84a0.jpg,trainval
data/raw/glass/glass210.jpg,527,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004832__4c35a1c61d47.jpg,trainval
data/raw/glass/glass211.jpg,528,glass,stored,data/unified_waste/included/glass/trashnet__000528__33bbc40976ba.jpg,trainval
data/raw/glass/glass212.jpg,529,glass,stored,data/unified_waste/included/glass/trashnet__000529__0743eb3ac95b.jpg,trainval
data/raw/glass/glass213.jpg,530,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006194__50a240cd21fc.jpg,trainval
data/raw/glass/glass214.jpg,531,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006449__ef329ccccd5e.jpg,trainval
data/raw/glass/glass215.jpg,532,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005574__317ca5a02a0f.jpg,trainval
data/raw/glass/glass216.jpg,533,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006269__a65a8391f6e2.jpg,trainval
data/raw/glass/glass217.jpg,534,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006414__e9fc93b63529.jpg,trainval
data/raw/glass/glass218.jpg,535,glass,stored,data/unified_waste/included/glass/trashnet__000535__8d40b010e7c5.jpg,test
data/raw/glass/glass219.jpg,536,glass,stored,data/unified_waste/included/glass/trashnet__000536__bc6b4f56c945.jpg,trainval
data/raw/glass/glass22.jpg,537,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005041__c3c6d23f429d.jpg,test
data/raw/glass/glass220.jpg,538,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004931__a98d1991748f.jpg,test
data/raw/glass/glass221.jpg,539,glass,stored,data/unified_waste/included/glass/trashnet__000539__fd5306757b84.jpg,trainval
data/raw/glass/glass222.jpg,540,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005086__0e91b4dec426.jpg,trainval
data/raw/glass/glass223.jpg,541,glass,stored,data/unified_waste/included/glass/trashnet__000541__0234ee05961b.jpg,trainval
data/raw/glass/glass224.jpg,542,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006087__3c75de045fe7.jpg,test
data/raw/glass/glass225.jpg,543,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005304__1f1d8cab9914.jpg,trainval
data/raw/glass/glass226.jpg,544,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004876__8bf8ba2f939f.jpg,trainval
data/raw/glass/glass227.jpg,545,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006301__46a9ad552423.jpg,trainval
data/raw/glass/glass228.jpg,546,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005653__a073874854e8.jpg,test
data/raw/glass/glass229.jpg,547,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005468__44358caf88fd.jpg,trainval
data/raw/glass/glass23.jpg,548,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006319__823a84ee47da.jpg,trainval
data/raw/glass/glass230.jpg,549,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004826__82dc2512a722.jpg,trainval
data/raw/glass/glass231.jpg,550,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005312__d7280ba24939.jpg,trainval
data/raw/glass/glass232.jpg,551,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005429__bf74fd8baf26.jpg,trainval
data/raw/glass/glass233.jpg,552,glass,stored,data/unified_waste/included/glass/trashnet__000552__dc31563577ce.jpg,trainval
data/raw/glass/glass234.jpg,553,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005585__d04d05560c9b.jpg,trainval
data/raw/glass/glass235.jpg,554,glass,stored,data/unified_waste/included/glass/trashnet__000554__a2d081a67b46.jpg,trainval
data/raw/glass/glass236.jpg,555,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005919__e0479a5c7036.jpg,trainval
data/raw/glass/glass237.jpg,556,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005105__713aaae49a22.jpg,test
data/raw/glass/glass238.jpg,557,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005015__cef65087fb12.jpg,trainval
data/raw/glass/glass239.jpg,558,glass,stored,data/unified_waste/included/glass/trashnet__000558__acca4d39ebe8.jpg,trainval
data/raw/glass/glass24.jpg,559,glass,stored,data/unified_waste/included/glass/trashnet__000559__34b00c4e3ab8.jpg,trainval
data/raw/glass/glass240.jpg,560,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005690__d72973231f37.jpg,trainval
data/raw/glass/glass241.jpg,561,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005962__c14c4ced1753.jpg,trainval
data/raw/glass/glass242.jpg,562,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005393__149b3206ad3a.jpg,test
data/raw/glass/glass243.jpg,563,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004852__19d147c3ed06.jpg,test
data/raw/glass/glass244.jpg,564,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005745__4d8a72f41522.jpg,trainval
data/raw/glass/glass245.jpg,565,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005263__a4c6c2a43acd.jpg,trainval
data/raw/glass/glass246.jpg,566,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006204__71848086f8c0.jpg,trainval
data/raw/glass/glass247.jpg,567,glass,stored,data/unified_waste/included/glass/trashnet__000567__051018593f4a.jpg,trainval
data/raw/glass/glass248.jpg,568,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005439__16e14efbadb1.jpg,trainval
data/raw/glass/glass249.jpg,569,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004948__2c95c306d35d.jpg,trainval
data/raw/glass/glass25.jpg,570,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006365__1a3b79aece1b.jpg,trainval
data/raw/glass/glass250.jpg,571,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005758__ccc819fee352.jpg,trainval
data/raw/glass/glass251.jpg,572,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005696__7ba6ad64a97e.jpg,trainval
data/raw/glass/glass252.jpg,573,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006304__e9295a64651d.jpg,trainval
data/raw/glass/glass253.jpg,574,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006014__5c2e15f13033.jpg,trainval
data/raw/glass/glass254.jpg,575,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005856__2768c77202c9.jpg,test
data/raw/glass/glass255.jpg,576,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005632__d16d76c6a289.jpg,trainval
data/raw/glass/glass256.jpg,577,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005921__e890516814c8.jpg,test
data/raw/glass/glass257.jpg,578,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005765__e8b023f15446.jpg,trainval
data/raw/glass/glass258.jpg,579,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005064__0acdee7c98f2.jpg,trainval
data/raw/glass/glass259.jpg,580,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005545__fb308a5ea0a7.jpg,trainval
data/raw/glass/glass26.jpg,581,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006368__01a208e912be.jpg,trainval
data/raw/glass/glass260.jpg,582,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005863__a238fb12fd79.jpg,trainval
data/raw/glass/glass261.jpg,583,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006120__45339937034d.jpg,trainval
data/raw/glass/glass262.jpg,584,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005787__c6a291249d45.jpg,trainval
data/raw/glass/glass263.jpg,585,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005174__4c12706484cc.jpg,trainval
data/raw/glass/glass264.jpg,586,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006002__3293b05c30cd.jpg,trainval
data/raw/glass/glass265.jpg,587,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006468__3cb95b85cc60.jpg,trainval
data/raw/glass/glass266.jpg,588,glass,stored,data/unified_waste/included/glass/trashnet__000588__b17cc721b515.jpg,test
data/raw/glass/glass267.jpg,589,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005187__94bb316c3002.jpg,trainval
data/raw/glass/glass268.jpg,590,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006154__a9947194c393.jpg,test
data/raw/glass/glass269.jpg,591,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005463__b82671c1bf24.jpg,trainval
data/raw/glass/glass27.jpg,592,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005708__e13a00058d88.jpg,trainval
data/raw/glass/glass270.jpg,593,glass,stored,data/unified_waste/included/glass/trashnet__000593__14e61f412585.jpg,trainval
data/raw/glass/glass271.jpg,594,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005756__bbd6be66860a.jpg,trainval
data/raw/glass/glass272.jpg,595,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006050__8b7bafc648bd.jpg,test
data/raw/glass/glass273.jpg,596,glass,stored,data/unified_waste/included/glass/trashnet__000596__d2949698bea4.jpg,test
data/raw/glass/glass274.jpg,597,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006011__cf15f15436c6.jpg,trainval
data/raw/glass/glass275.jpg,598,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006388__0afdb4114f2d.jpg,test
data/raw/glass/glass276.jpg,599,glass,stored,data/unified_waste/included/glass/trashnet__000599__07fae5f3a1cc.jpg,trainval
data/raw/glass/glass277.jpg,600,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004904__f583186242c7.jpg,test
data/raw/glass/glass278.jpg,601,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005561__d4b74d66ad95.jpg,test
data/raw/glass/glass279.jpg,602,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004905__37a5d9050e63.jpg,trainval
data/raw/glass/glass28.jpg,603,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004801__acebb8cf5f4e.jpg,trainval
data/raw/glass/glass280.jpg,604,glass,stored,data/unified_waste/included/glass/trashnet__000604__9c44fd0df9dd.jpg,trainval
data/raw/glass/glass281.jpg,605,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005551__65ecb59bea8e.jpg,trainval
data/raw/glass/glass282.jpg,606,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005074__7922fb2d369d.jpg,trainval
data/raw/glass/glass283.jpg,607,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006164__01660cacf5b6.jpg,trainval
data/raw/glass/glass284.jpg,608,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005730__c1c7695c7962.jpg,trainval
data/raw/glass/glass285.jpg,609,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005652__16eec40c0238.jpg,trainval
data/raw/glass/glass286.jpg,610,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005469__88d2a232454f.jpg,trainval
data/raw/glass/glass287.jpg,611,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006485__637a2b7d8638.jpg,trainval
data/raw/glass/glass288.jpg,612,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004768__a7255c1e7b70.jpg,trainval
data/raw/glass/glass289.jpg,613,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005937__8ab25a82cb55.jpg,trainval
data/raw/glass/glass29.jpg,614,glass,stored,data/unified_waste/included/glass/trashnet__000614__df8374771480.jpg,test
data/raw/glass/glass290.jpg,615,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004874__7cc9a4aa5e45.jpg,trainval
data/raw/glass/glass291.jpg,616,glass,stored,data/unified_waste/included/glass/trashnet__000616__cf2e9b9c3dbc.jpg,test
data/raw/glass/glass292.jpg,617,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004820__2e80713f85ac.jpg,trainval
data/raw/glass/glass293.jpg,618,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004887__fc6574bc26a6.jpg,trainval
data/raw/glass/glass294.jpg,619,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005240__9c5a5784c3d6.jpg,test
data/raw/glass/glass295.jpg,620,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005379__7b7e28857b26.jpg,trainval
data/raw/glass/glass296.jpg,621,glass,stored,data/unified_waste/included/glass/trashnet__000621__5a1f5f90abfb.jpg,test
data/raw/glass/glass297.jpg,622,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005795__6ab1a8a5c9dc.jpg,trainval
data/raw/glass/glass298.jpg,623,glass,duplicate,data/unified_waste/included/glass/garbage_classification__006071__45714af70d5e.jpg,trainval
data/raw/glass/glass299.jpg,624,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004912__e80e5c1f3c25.jpg,trainval
data/raw/glass/glass3.jpg,625,glass,duplicate,data/unified_waste/included/glass/garbage_classification__005583__6c6992463fe6.jpg,trainval
data/raw/glass/glass30.jpg,626,glass,duplicate,data/unified_waste/included/glass/garbage_classification__004936__6a92a48cc0f5.jpg,trainval
